name,age,gender,occupation,marital_status,education_level,annual_income,residential_location,vehicle_make,vehicle_age,engine_size,mileage_driven_annually,accident_history,traffic_violations,claims_history,license_duration,risk
YZKFO,23,F,Retired,Widowed,None,120000,Rural,Toyota,14,4.0,11000,2,4,2,30,Low
EOHGW,61,M,Teacher,Single,PhD,65000,Rural,Ford,7,1.5,6000,1,2,1,32,Low
ZOPEV,29,F,Manager,Divorced,None,100000,Urban,Audi,4,2.0,18000,1,4,1,31,High
WTMOC,58,M,Engineer,Widowed,Master,20000,Rural,Audi,3,1.5,11000,0,4,0,29,Low
KTRHQ,42,F,Teacher,Married,Master,45000,Rural,BMW,6,4.0,19000,3,2,3,39,Medium
FZRBU,52,F,Engineer,Widowed,Master,40000,Urban,Tesla,11,2.5,12000,2,3,2,3,Low
JKYSU,50,F,Retired,Married,PhD,85000,Suburban,Ford,13,2.0,17000,0,1,1,21,Low
OVMNE,69,M,Retired,Widowed,PhD,125000,Rural,Mercedes,2,1.5,9000,0,2,1,38,Low
NQRDF,43,M,Artist,Single,Master,35000,Urban,BMW,10,2.5,11000,3,4,1,38,Low
CTRQG,19,M,Artist,Married,PhD,75000,Suburban,Mercedes,8,4.0,17000,1,1,0,23,Medium
GAYUD,64,M,Student,Divorced,Master,135000,Suburban,Nissan,3,3.0,18000,2,0,3,35,Low
BAUKD,27,M,Artist,Married,PhD,125000,Urban,Mercedes,8,3.5,8000,2,1,2,2,Medium
DNHWW,25,M,Engineer,Divorced,PhD,45000,Urban,Chevrolet,9,1.5,18000,2,3,0,23,Low
AKZJY,51,M,Lawyer,Widowed,Master,140000,Urban,Toyota,11,1.5,19000,2,4,2,1,High
PTPKL,61,F,Doctor,Single,Master,145000,Rural,BMW,2,3.0,9000,0,4,1,37,Low
WBGWB,18,F,Artist,Married,Master,100000,Rural,Nissan,13,3.0,14000,0,0,3,31,Low
OZJWI,41,F,Manager,Divorced,Master,75000,Rural,Nissan,2,3.0,19000,1,0,1,7,Low
ZYQHA,35,M,Architect,Single,Master,130000,Rural,Ford,14,1.5,9000,2,3,1,4,Low
BMPWK,54,F,Lawyer,Widowed,Master,115000,Suburban,Chevrolet,9,3.0,16000,3,4,2,10,Low
FRZIW,54,F,Artist,Married,Master,95000,Rural,Audi,13,1.5,18000,3,1,1,35,Medium
BSAFK,43,F,Manager,Single,Master,40000,Urban,Mercedes,6,3.5,19000,3,2,1,35,Medium
AWUAW,56,M,Student,Single,PhD,70000,Rural,Ford,7,3.0,15000,1,1,2,23,Low
DVXBR,22,F,Engineer,Widowed,PhD,25000,Urban,Nissan,10,3.0,18000,0,2,3,24,High
FYFLI,54,M,Doctor,Widowed,Bachelor,30000,Urban,Nissan,11,1.5,18000,3,4,2,5,Low
CHBOE,25,F,Architect,Married,Bachelor,95000,Urban,Nissan,9,2.0,8000,2,3,2,21,High
BXFIG,48,M,Student,Widowed,Master,140000,Urban,Audi,5,3.0,17000,1,2,1,5,Low
NSATZ,47,M,Teacher,Divorced,Master,60000,Urban,Chevrolet,8,2.5,7000,0,1,1,28,Medium
IXNQZ,35,F,Engineer,Married,PhD,55000,Suburban,Honda,8,3.5,10000,1,0,0,30,Medium
PWEWQ,23,M,Student,Divorced,Bachelor,65000,Suburban,Nissan,9,2.0,8000,0,4,3,26,Medium
CYMKG,34,M,Lawyer,Divorced,Master,125000,Rural,Ford,13,2.0,11000,0,2,1,11,Low
PSFDY,33,F,Doctor,Single,Bachelor,70000,Suburban,Honda,13,2.0,13000,2,2,2,29,Low
UPCDR,68,M,Artist,Single,PhD,115000,Urban,Chevrolet,5,3.0,7000,1,1,3,35,Low
BUHPM,30,M,Student,Single,Master,125000,Rural,Toyota,7,3.5,7000,0,4,3,19,Low
ZWYCS,29,M,Student,Married,PhD,95000,Urban,Audi,13,3.0,8000,2,4,1,39,High
DMCQU,52,F,Student,Single,Master,135000,Urban,Toyota,7,2.0,13000,0,1,1,15,Low
NSTLO,41,M,Architect,Single,Bachelor,115000,Rural,Audi,9,2.5,14000,0,4,3,4,Low
WYQWF,59,M,Student,Widowed,PhD,35000,Urban,Toyota,8,1.5,13000,0,0,2,39,Medium
ATEMY,53,F,Engineer,Married,Master,25000,Urban,Ford,11,3.0,13000,0,3,0,16,Medium
EQDTT,55,F,Student,Single,PhD,40000,Urban,Mercedes,8,3.0,5000,3,1,0,30,Low
PLSEL,42,F,Teacher,Divorced,None,145000,Suburban,Toyota,4,3.5,8000,1,1,3,25,Medium
WPSMU,18,M,Architect,Divorced,Master,90000,Rural,Toyota,4,3.0,18000,1,3,1,30,High
TUJTH,58,M,Lawyer,Married,Master,95000,Rural,Chevrolet,14,3.5,18000,3,4,0,22,Low
JCGDW,52,F,Manager,Married,Master,45000,Rural,Tesla,11,3.5,18000,0,4,2,33,Low
EGUDK,52,M,Student,Single,Bachelor,20000,Urban,Nissan,13,1.5,18000,1,1,1,28,Low
MYGMU,58,F,Artist,Married,None,75000,Urban,Mercedes,1,2.0,14000,0,1,3,32,High
VBFRS,40,M,Doctor,Divorced,Master,20000,Urban,Ford,11,4.0,18000,3,0,1,27,Low
XVFAY,32,M,Doctor,Widowed,None,65000,Urban,Tesla,9,3.0,8000,1,4,0,26,Low
TWEZM,45,M,Artist,Married,PhD,120000,Urban,BMW,11,2.5,18000,0,4,0,30,Low
OMZOW,19,F,Artist,Married,Master,100000,Urban,Mercedes,1,3.0,5000,3,1,2,10,Low
TOHRB,61,F,Lawyer,Divorced,Master,95000,Suburban,BMW,13,2.5,5000,0,2,1,20,Low
EPVRL,40,M,Lawyer,Married,Master,35000,Urban,Honda,10,1.5,5000,1,1,0,39,Medium
MZGVR,35,M,Student,Widowed,Bachelor,45000,Rural,Chevrolet,3,4.0,14000,1,1,2,37,Low
MGZNI,51,F,Doctor,Single,Bachelor,60000,Urban,Mercedes,5,3.5,11000,0,1,0,29,Medium
LCHAY,59,M,Retired,Widowed,PhD,35000,Urban,Mercedes,7,4.0,18000,3,3,0,15,Low
CTLHO,56,F,Architect,Married,None,50000,Urban,Nissan,7,2.5,16000,3,4,1,10,Medium
OGTLH,45,F,Architect,Divorced,Bachelor,145000,Rural,Mercedes,13,2.5,19000,3,0,3,9,Medium
AOORI,54,M,Architect,Divorced,Bachelor,75000,Urban,Mercedes,3,1.5,17000,0,2,2,16,Medium
JOSGH,26,F,Lawyer,Single,PhD,120000,Suburban,Chevrolet,13,3.5,17000,2,4,2,29,Low
DPSSG,31,M,Lawyer,Widowed,Bachelor,25000,Urban,Ford,9,2.0,17000,3,1,0,7,Medium
BWQYO,37,F,Student,Married,PhD,45000,Suburban,BMW,12,3.0,8000,1,3,3,5,Medium
HPXFL,51,F,Teacher,Widowed,PhD,145000,Urban,Audi,5,4.0,11000,3,4,3,29,Low
DHYCG,60,M,Student,Divorced,Master,105000,Urban,Tesla,8,4.0,18000,1,3,3,33,Medium
BORRA,47,M,Artist,Married,PhD,45000,Urban,Mercedes,9,1.5,11000,0,2,1,14,Low
CQWPP,22,F,Retired,Divorced,Master,55000,Suburban,Ford,5,4.0,13000,0,2,0,7,Medium
IUQKY,28,F,Architect,Married,Bachelor,125000,Suburban,Honda,3,3.0,10000,1,2,3,23,Medium
WBBKM,46,M,Engineer,Widowed,PhD,60000,Rural,Mercedes,12,1.5,10000,2,2,0,26,Low
JREBY,18,M,Artist,Single,Master,50000,Suburban,BMW,13,1.5,17000,0,1,3,17,Medium
TLZLJ,28,F,Engineer,Married,PhD,30000,Urban,Ford,5,1.5,7000,1,4,0,2,Low
OYZIU,23,F,Engineer,Single,Bachelor,125000,Urban,Mercedes,14,2.0,5000,0,0,3,30,Low
BMPVC,42,F,Artist,Widowed,Master,40000,Suburban,Tesla,12,1.5,7000,1,3,1,10,Medium
OCRRO,65,F,Teacher,Married,None,145000,Urban,Chevrolet,6,4.0,18000,1,2,0,15,Low
WRZRN,31,F,Artist,Divorced,Bachelor,110000,Urban,Nissan,14,2.5,5000,2,0,2,4,Medium
EJZEM,21,M,Teacher,Married,Master,45000,Urban,Mercedes,4,2.0,6000,0,0,2,21,Low
LAIGW,36,M,Architect,Single,Master,120000,Urban,Ford,12,2.5,10000,0,4,0,38,High
LJYSV,60,F,Student,Single,Bachelor,90000,Rural,Mercedes,12,1.5,19000,0,3,0,19,Medium
WLJBF,30,M,Retired,Married,Bachelor,50000,Rural,Ford,11,4.0,6000,0,4,2,36,Medium
AHIWP,64,M,Teacher,Widowed,None,115000,Urban,Chevrolet,14,3.5,12000,1,3,3,21,Low
POMJS,21,F,Teacher,Widowed,Bachelor,50000,Urban,Ford,6,3.0,10000,1,1,3,12,Low
JLYXT,65,F,Teacher,Married,Master,20000,Rural,BMW,6,3.0,16000,2,2,0,23,Medium
TAXSQ,40,M,Artist,Married,None,140000,Urban,Chevrolet,13,4.0,10000,1,1,0,25,Medium
NAGFS,53,M,Engineer,Widowed,Master,50000,Rural,BMW,3,1.5,13000,3,2,2,17,Low
DAUJJ,56,F,Manager,Widowed,PhD,25000,Suburban,Ford,12,2.0,19000,2,4,0,37,Low
REWGP,18,F,Retired,Widowed,Master,35000,Urban,Toyota,1,2.5,7000,1,1,0,20,Low
NRNIE,23,M,Engineer,Divorced,Master,85000,Urban,Chevrolet,1,4.0,5000,3,3,0,6,Low
ZFDFR,18,F,Teacher,Single,Master,55000,Urban,Audi,12,1.5,10000,2,3,1,7,Low
SOWBP,63,F,Engineer,Single,Master,25000,Rural,Nissan,13,3.5,8000,1,1,3,4,Low
UVMRD,44,M,Architect,Widowed,Master,90000,Urban,Honda,13,3.0,5000,2,4,2,39,Low
NPJKD,57,F,Retired,Married,Master,70000,Urban,Nissan,14,3.0,15000,3,0,2,22,Low
DYJJC,38,M,Teacher,Divorced,Bachelor,45000,Rural,Nissan,3,1.5,7000,1,0,0,23,Medium
HISPG,39,F,Teacher,Married,Master,35000,Rural,Honda,12,3.0,17000,3,0,0,34,Medium
XDRRK,33,F,Artist,Single,Bachelor,35000,Rural,Toyota,2,4.0,10000,0,0,1,28,Medium
WGOWL,49,F,Manager,Divorced,Master,140000,Urban,Honda,8,1.5,12000,1,4,1,10,High
AKBDG,59,F,Architect,Widowed,Master,140000,Urban,Toyota,1,2.5,17000,2,2,0,23,Medium
KVUUV,18,F,Lawyer,Widowed,None,115000,Rural,Nissan,2,3.5,16000,0,2,1,25,Low
KUATU,60,F,Student,Widowed,Master,30000,Suburban,BMW,13,2.5,12000,0,1,2,21,Low
CJWTG,42,F,Architect,Divorced,Master,130000,Rural,Audi,3,4.0,7000,0,0,1,1,Low
XBGLP,50,F,Student,Widowed,Bachelor,20000,Suburban,Mercedes,10,1.5,12000,2,0,3,8,Medium
CUYHV,47,M,Architect,Divorced,PhD,55000,Urban,Tesla,5,1.5,13000,3,2,0,14,Low
PDLTD,34,M,Lawyer,Married,PhD,105000,Suburban,Ford,4,2.0,17000,3,0,2,5,Low
FQOWC,32,F,Teacher,Divorced,Master,55000,Suburban,Honda,2,1.5,5000,3,0,1,22,Low
LLTNL,68,F,Artist,Widowed,Master,100000,Rural,BMW,12,4.0,14000,0,0,2,39,Low
UXJQC,67,F,Engineer,Single,PhD,135000,Suburban,Mercedes,4,4.0,13000,2,0,1,9,Low
XLQXX,65,M,Manager,Widowed,Master,65000,Urban,Ford,9,3.5,11000,2,4,0,23,Low
TLRAO,53,F,Student,Married,PhD,90000,Urban,Honda,3,2.0,5000,2,4,1,35,Low
YFFZF,19,M,Artist,Married,None,75000,Suburban,Nissan,7,3.0,9000,0,4,2,34,Low
FUDWI,19,M,Lawyer,Divorced,Bachelor,130000,Suburban,Chevrolet,7,1.5,18000,0,0,0,15,Low
EHUML,40,F,Doctor,Married,Master,20000,Urban,Mercedes,2,3.5,19000,0,1,2,16,Medium
URVIN,41,M,Lawyer,Single,Master,40000,Rural,Nissan,11,2.0,5000,0,1,3,13,Low
PDCZR,34,F,Teacher,Single,PhD,145000,Rural,Tesla,6,2.0,16000,2,2,2,16,Low
VMFVG,60,F,Doctor,Married,Master,95000,Rural,Nissan,11,4.0,10000,3,3,0,36,Low
TUUAV,46,F,Manager,Single,Master,130000,Suburban,Mercedes,2,2.0,9000,3,3,2,26,High
NUGQH,43,F,Artist,Widowed,Master,130000,Urban,Nissan,12,3.5,7000,2,4,1,32,Medium
XAKDB,23,F,Architect,Single,Master,25000,Urban,Nissan,4,2.5,13000,2,1,0,38,Low
MWKMO,30,F,Lawyer,Single,None,130000,Urban,Nissan,11,4.0,14000,0,4,1,17,Low
APARY,39,M,Architect,Single,None,100000,Urban,Audi,13,3.5,9000,2,1,0,9,Medium
IGRPK,25,F,Lawyer,Single,Master,80000,Urban,Audi,4,4.0,6000,1,2,3,26,Low
CXLTJ,26,F,Doctor,Married,Bachelor,120000,Urban,Nissan,8,2.0,10000,2,4,0,33,Low
UWOYK,42,F,Lawyer,Divorced,Master,145000,Urban,Chevrolet,10,4.0,10000,0,1,3,29,Low
ZRQVS,19,F,Artist,Divorced,PhD,100000,Rural,Tesla,4,2.0,19000,3,1,1,20,Medium
YJFHA,67,M,Manager,Divorced,Master,75000,Urban,Ford,6,3.5,5000,0,2,3,17,Medium
JMYRR,48,M,Engineer,Single,None,50000,Suburban,Toyota,10,3.5,18000,3,4,2,8,Low
VOPNB,68,F,Student,Single,Master,135000,Rural,Honda,12,2.0,12000,2,4,1,26,Low
FBJFN,36,M,Lawyer,Divorced,Bachelor,55000,Suburban,Toyota,11,2.0,16000,3,2,1,7,Medium
OHEWV,19,M,Retired,Widowed,Master,120000,Urban,Toyota,5,4.0,7000,0,2,3,30,High
KSYBD,40,F,Retired,Widowed,None,100000,Rural,Chevrolet,7,3.0,8000,3,0,3,23,Medium
IRSTN,21,F,Retired,Divorced,Bachelor,25000,Urban,Audi,3,1.5,9000,2,4,0,33,Medium
EKKZK,29,M,Lawyer,Married,PhD,105000,Rural,Toyota,7,3.5,14000,0,3,3,25,Medium
TGRBW,65,F,Retired,Divorced,Master,65000,Rural,Audi,13,4.0,6000,0,2,0,34,Low
AEZCN,38,F,Engineer,Widowed,Master,70000,Urban,Tesla,7,2.5,16000,2,3,2,23,Medium
YBKHL,62,F,Doctor,Divorced,Master,70000,Rural,BMW,4,4.0,10000,0,1,0,19,Low
JNVXQ,61,F,Retired,Widowed,PhD,125000,Urban,Audi,13,3.5,5000,3,1,0,29,Low
FMKSS,46,M,Student,Widowed,Master,60000,Suburban,Audi,5,2.5,13000,0,2,0,34,Medium
LZDIY,56,M,Doctor,Married,None,80000,Rural,Ford,10,2.0,11000,1,0,1,3,Low
FLZQU,56,F,Engineer,Widowed,Master,45000,Urban,Tesla,7,2.5,8000,0,2,3,1,Medium
MZNGH,39,M,Lawyer,Widowed,None,40000,Rural,Toyota,7,2.5,18000,0,2,0,17,Low
LNDUH,24,M,Doctor,Divorced,Master,130000,Rural,Chevrolet,10,4.0,8000,3,3,1,34,Low
VMXGF,19,M,Student,Single,Master,45000,Urban,Toyota,8,4.0,5000,2,1,1,22,Low
XBCCN,60,F,Engineer,Divorced,Master,70000,Rural,BMW,13,2.0,6000,3,2,3,9,Low
HDOHD,64,F,Teacher,Divorced,PhD,65000,Rural,Mercedes,3,2.5,8000,2,1,1,6,Low
VLTVR,57,M,Artist,Widowed,Bachelor,55000,Rural,Toyota,13,3.5,14000,1,3,3,29,Low
SQSLD,65,M,Teacher,Widowed,PhD,70000,Urban,Honda,1,1.5,9000,3,0,2,23,Low
KOBND,48,M,Lawyer,Married,Bachelor,55000,Urban,Nissan,3,2.0,11000,1,4,1,10,Low
ZSCEI,58,M,Architect,Widowed,PhD,40000,Suburban,Audi,8,2.0,8000,3,2,3,25,Low
XHHUI,60,M,Lawyer,Single,None,110000,Urban,Toyota,11,2.5,8000,0,1,2,4,High
QSDTO,53,F,Architect,Single,Bachelor,80000,Urban,Tesla,2,1.5,8000,3,1,1,19,High
LSBYQ,58,F,Artist,Widowed,Master,70000,Urban,Chevrolet,11,3.5,17000,2,0,2,26,Low
ESFUU,52,M,Retired,Divorced,Bachelor,90000,Urban,Ford,6,2.5,15000,2,0,1,3,Low
LUTQT,29,F,Artist,Single,None,125000,Urban,Audi,2,2.5,5000,0,4,0,38,Low
ZXHOT,58,M,Artist,Married,Master,70000,Rural,Toyota,3,1.5,5000,3,3,2,2,Low
WHTMG,21,F,Teacher,Divorced,Bachelor,135000,Urban,Tesla,9,3.5,9000,3,4,2,38,Low
LSOIP,31,M,Teacher,Divorced,Master,145000,Rural,Toyota,13,2.0,19000,3,4,2,11,Low
AUJAO,39,F,Student,Widowed,None,40000,Rural,Mercedes,13,2.0,16000,0,2,2,18,Medium
FUEIE,21,M,Engineer,Single,Bachelor,55000,Rural,Mercedes,10,2.0,8000,1,4,1,6,Low
LKWDE,69,F,Architect,Married,Master,45000,Urban,Tesla,12,1.5,17000,3,2,2,37,Medium
ODYFU,38,F,Lawyer,Widowed,Bachelor,125000,Rural,Mercedes,11,2.0,10000,2,1,1,8,Low
MAPFW,49,M,Teacher,Single,None,35000,Rural,Chevrolet,1,4.0,9000,2,2,2,33,Low
EAUPJ,46,F,Student,Widowed,None,65000,Urban,Nissan,12,2.5,8000,2,4,2,10,Low
PUYGR,57,F,Teacher,Single,None,110000,Suburban,Audi,8,1.5,12000,2,3,3,11,Low
AUMLO,33,M,Manager,Divorced,Bachelor,80000,Rural,Tesla,4,4.0,13000,1,3,2,30,Medium
VALVT,26,M,Doctor,Divorced,Master,20000,Suburban,Audi,2,4.0,7000,0,2,0,34,Medium
FFPPN,20,M,Manager,Divorced,Master,130000,Urban,BMW,1,2.0,5000,3,0,1,34,High
QSBKJ,29,F,Doctor,Married,Master,140000,Urban,Toyota,8,4.0,13000,3,3,2,6,Medium
AEBUN,57,M,Student,Single,Bachelor,120000,Rural,Audi,9,3.5,15000,3,0,1,34,Low
DNAJD,65,M,Teacher,Married,Bachelor,25000,Urban,Ford,2,3.5,11000,1,1,1,33,High
BHAWZ,57,F,Architect,Married,Master,110000,Urban,Chevrolet,4,2.0,9000,0,4,1,6,Medium
PAKCR,41,M,Teacher,Widowed,None,70000,Urban,Toyota,13,4.0,15000,2,1,3,38,Medium
IGMLD,26,F,Manager,Married,Master,70000,Urban,BMW,1,1.5,17000,1,2,1,29,Low
LWMLE,61,M,Architect,Single,PhD,110000,Rural,Ford,8,3.5,14000,3,0,0,33,Low
CKWSX,55,M,Teacher,Single,Bachelor,55000,Rural,Tesla,10,3.0,11000,3,4,3,4,Medium
HBVWT,53,F,Retired,Married,Bachelor,85000,Urban,Chevrolet,9,2.5,15000,2,3,3,12,Low
SNLPD,63,F,Teacher,Single,PhD,140000,Rural,Audi,4,1.5,7000,3,2,1,18,High
ANTOA,23,M,Student,Single,Master,20000,Urban,Chevrolet,3,1.5,6000,2,1,0,36,Low
KSWHQ,32,F,Doctor,Widowed,None,110000,Urban,Chevrolet,11,4.0,7000,0,0,2,17,Low
NVOQK,58,M,Lawyer,Single,PhD,60000,Urban,BMW,13,4.0,12000,0,0,2,25,Medium
ZBDPA,52,M,Student,Divorced,None,70000,Rural,Chevrolet,4,2.5,9000,0,0,1,7,Low
GJHWF,54,M,Architect,Widowed,PhD,70000,Urban,Chevrolet,12,1.5,8000,3,4,2,35,Low
HIRNK,29,M,Doctor,Married,Master,25000,Urban,Tesla,4,3.0,16000,2,2,1,2,Low
TTGQX,29,F,Manager,Single,PhD,30000,Suburban,Ford,12,2.0,16000,3,3,1,9,Low
NCVAN,43,F,Manager,Widowed,Master,135000,Urban,Chevrolet,3,4.0,10000,3,2,3,36,High
FKKYR,21,F,Retired,Married,Master,90000,Urban,Audi,8,4.0,7000,3,2,2,37,Low
QPXLL,53,F,Doctor,Single,Bachelor,105000,Urban,Toyota,3,4.0,10000,0,4,2,23,Medium
JFTWR,58,F,Teacher,Single,Master,95000,Urban,Toyota,8,3.0,10000,1,2,1,18,Medium
BTOWB,54,M,Architect,Divorced,PhD,80000,Urban,Tesla,14,2.0,13000,0,3,2,39,Medium
DXCBR,57,F,Student,Widowed,None,145000,Rural,Chevrolet,12,2.0,18000,2,1,1,29,Low
CNKKO,41,F,Manager,Married,Master,20000,Urban,Mercedes,13,4.0,17000,0,4,1,36,Low
BPNAJ,32,M,Teacher,Single,PhD,85000,Urban,Audi,12,1.5,10000,0,0,1,5,Medium
FTNDD,51,F,Manager,Widowed,Master,65000,Urban,Honda,6,4.0,14000,1,4,0,22,Medium
UTPDT,34,F,Retired,Divorced,Bachelor,75000,Suburban,Ford,7,2.5,18000,1,2,0,4,Low
FULJI,54,M,Doctor,Single,PhD,120000,Rural,Tesla,12,2.0,5000,3,1,3,36,Low
ATZEW,18,M,Doctor,Single,PhD,140000,Suburban,Ford,12,3.0,18000,3,2,2,11,Low
GLOFS,68,M,Doctor,Divorced,None,130000,Suburban,Nissan,3,1.5,6000,2,1,2,1,Medium
OESVF,57,F,Architect,Married,PhD,65000,Urban,Audi,13,3.5,11000,0,4,1,38,Low
ZLTNW,54,F,Manager,Married,PhD,20000,Urban,Nissan,11,3.0,12000,3,3,1,8,Low
ONETM,28,M,Student,Divorced,Bachelor,20000,Rural,BMW,14,3.0,10000,1,0,0,27,Medium
YTDFH,22,M,Teacher,Married,Master,20000,Urban,Nissan,1,3.5,8000,0,3,2,30,Low
EPNTI,54,F,Artist,Widowed,Master,85000,Rural,Toyota,10,1.5,7000,1,3,2,13,Low
EDPVS,53,M,Student,Single,Master,115000,Rural,Chevrolet,2,4.0,11000,1,2,3,23,Medium
HWLRJ,58,M,Artist,Widowed,Master,70000,Suburban,BMW,13,2.0,18000,2,0,0,27,Low
DSULF,21,M,Teacher,Married,Master,55000,Urban,Mercedes,12,1.5,19000,3,1,3,1,Low
YLBMQ,62,M,Lawyer,Widowed,PhD,45000,Urban,Chevrolet,10,3.5,12000,3,0,3,21,High
LSKEW,31,F,Artist,Married,Master,130000,Suburban,Toyota,5,2.5,15000,3,4,1,26,Medium
SAYLZ,41,F,Lawyer,Widowed,Master,40000,Urban,BMW,12,3.5,9000,2,2,2,2,Low
BYHSP,56,M,Teacher,Single,PhD,100000,Rural,BMW,1,2.0,12000,1,2,2,39,High
MDAVD,67,F,Architect,Divorced,Bachelor,130000,Urban,Mercedes,6,2.0,11000,3,1,2,17,Medium
DDLMI,58,M,Teacher,Divorced,Master,20000,Suburban,BMW,11,2.0,18000,3,3,3,39,Medium
GJYAV,57,F,Teacher,Married,Bachelor,110000,Urban,Mercedes,13,3.0,10000,2,1,1,18,Medium
DHKOU,38,M,Lawyer,Widowed,None,95000,Urban,Tesla,14,2.0,17000,0,2,1,30,Low
EKNDN,39,F,Doctor,Widowed,Master,65000,Suburban,Tesla,11,3.5,17000,0,0,2,26,Low
HXEXR,46,F,Lawyer,Single,Bachelor,30000,Suburban,Ford,10,2.0,11000,3,4,1,2,Low
IOUVU,63,M,Teacher,Divorced,Bachelor,50000,Urban,Chevrolet,11,2.0,16000,2,0,1,21,Low
MURVL,39,M,Retired,Single,Master,90000,Urban,BMW,9,3.0,10000,0,1,1,25,Low
XCXVH,45,F,Architect,Single,None,105000,Urban,Ford,13,2.5,9000,3,2,0,37,Medium
ENNZV,28,M,Student,Married,Master,80000,Urban,Ford,14,2.0,8000,3,2,2,4,Low
RNPEB,61,M,Manager,Widowed,None,70000,Urban,Honda,13,4.0,19000,2,4,2,30,Low
PUYZP,43,F,Lawyer,Widowed,Master,40000,Urban,Mercedes,7,2.5,10000,2,0,0,21,Medium
CEMTF,55,F,Manager,Married,PhD,70000,Rural,Tesla,10,3.5,15000,2,4,3,3,Low
SYNYF,54,M,Teacher,Single,Master,35000,Rural,Toyota,12,1.5,8000,2,4,1,32,Low
WELDQ,32,F,Architect,Widowed,Bachelor,75000,Urban,Tesla,2,2.0,17000,3,3,2,33,Low
TEIPJ,65,F,Lawyer,Widowed,PhD,75000,Urban,BMW,4,3.0,18000,2,1,0,14,Low
IEBQO,59,F,Student,Widowed,Master,105000,Suburban,Ford,2,4.0,19000,0,0,2,14,Medium
OXLOJ,31,F,Engineer,Single,Bachelor,145000,Urban,Audi,14,1.5,17000,3,2,2,34,Medium
LDYMK,47,M,Engineer,Widowed,Master,65000,Rural,Honda,9,2.5,5000,2,2,1,33,Low
WRWUB,54,F,Retired,Widowed,PhD,70000,Urban,Ford,6,3.5,10000,1,4,2,10,High
HLDYV,49,M,Teacher,Single,Master,135000,Rural,BMW,7,3.0,8000,3,2,3,19,Low
DOYVP,32,F,Student,Widowed,Master,125000,Suburban,BMW,4,4.0,12000,3,0,0,1,Medium
CJSJZ,58,F,Artist,Widowed,Bachelor,50000,Suburban,Chevrolet,13,3.0,17000,0,2,1,34,Low
YWDEY,49,F,Retired,Divorced,PhD,55000,Urban,Honda,7,2.5,7000,3,0,0,17,Low
MPGIN,68,F,Teacher,Married,None,140000,Rural,Toyota,2,3.5,18000,3,4,3,33,Medium
NHVKH,64,M,Lawyer,Divorced,Master,110000,Urban,Nissan,11,2.0,12000,2,2,2,6,High
IDUET,60,M,Artist,Married,PhD,145000,Rural,Tesla,5,2.5,6000,1,4,0,4,Low
KYJKY,43,M,Doctor,Divorced,Master,115000,Urban,Nissan,3,2.5,17000,1,3,1,35,Low
ZUCUN,48,M,Lawyer,Widowed,Bachelor,25000,Urban,BMW,2,3.5,19000,3,4,0,25,Low
ATAJA,36,M,Doctor,Widowed,Master,25000,Rural,Chevrolet,3,1.5,8000,2,2,3,26,Medium
GIARI,24,M,Architect,Divorced,Master,20000,Urban,Chevrolet,8,2.0,19000,1,1,0,30,Low
IDYRY,41,M,Teacher,Single,Bachelor,20000,Urban,Honda,11,2.0,17000,0,1,3,13,Low
QTKCL,54,F,Architect,Married,Bachelor,20000,Suburban,Honda,13,3.0,14000,2,2,0,27,Low
RKMLM,68,F,Lawyer,Married,Bachelor,105000,Urban,Mercedes,7,3.5,11000,1,3,2,10,Low
PDEHH,27,M,Manager,Married,Master,55000,Urban,Chevrolet,12,2.0,16000,0,2,3,6,Medium
CDYZY,44,M,Teacher,Married,Bachelor,20000,Urban,Toyota,6,1.5,9000,0,2,1,4,Low
SHHPA,36,F,Retired,Single,Master,35000,Rural,Nissan,9,2.5,16000,1,4,0,21,Low
PEYIE,20,F,Architect,Single,Bachelor,60000,Urban,Toyota,1,3.5,15000,2,4,1,5,Low
TUJKQ,42,F,Engineer,Widowed,Master,25000,Urban,Nissan,13,1.5,8000,1,0,0,17,High
CSSLN,34,F,Lawyer,Widowed,Master,45000,Rural,BMW,14,2.5,13000,2,4,1,12,High
GGAXN,18,F,Student,Widowed,Master,75000,Urban,Tesla,2,3.0,15000,2,1,2,24,Low
ONQJS,34,F,Architect,Widowed,Master,90000,Rural,Ford,11,2.0,14000,3,3,1,38,Medium
SOGXZ,40,M,Teacher,Married,Bachelor,85000,Rural,Nissan,7,3.0,9000,3,0,3,13,Medium
RJBVF,49,F,Architect,Single,Master,70000,Urban,Toyota,4,2.0,11000,3,1,1,10,Low
DREZR,54,M,Artist,Married,Master,120000,Urban,Ford,5,2.5,16000,0,3,3,32,Low
CVMLL,69,M,Architect,Widowed,None,55000,Suburban,Toyota,13,2.5,9000,0,2,2,13,Low
QKZYD,54,M,Retired,Divorced,PhD,105000,Rural,Audi,11,4.0,13000,1,1,1,29,Low
ICFZJ,67,F,Manager,Divorced,Master,120000,Urban,Ford,11,4.0,14000,0,4,0,33,High
KCHUV,53,F,Teacher,Divorced,Master,135000,Suburban,BMW,14,3.5,19000,0,3,1,8,Low
ZLPHP,47,F,Manager,Single,Master,140000,Rural,Honda,11,2.5,17000,3,0,1,8,High
HMGLR,21,F,Artist,Divorced,Master,120000,Urban,Tesla,10,1.5,14000,1,4,0,13,Medium
IGWIR,46,M,Manager,Widowed,PhD,65000,Urban,Audi,7,4.0,5000,3,0,0,12,Low
